Country,date,new_subscribers,dau
Poland,2023-09-17,0.0,1.0
Portugal,2023-09-17,0.0,8.0
Puerto Rico,2023-09-17,0.0,8.0
Qatar,2023-09-17,0.0,1.0
Romania,2023-09-17,0.0,1.0
Russian Federation,2023-09-17,0.0,9.0
Saint Lucia,2023-09-17,0.0,1.0
Sao Tome and Principe,2023-09-17,0.0,1.0
Saudi Arabia,2023-09-17,0.0,4.0
Senegal,2023-09-17,0.0,2.0
Seychelles,2023-09-17,0.0,1.0
Singapore,2023-09-17,0.0,7.0
Slovenia,2023-09-17,0.0,1.0
South Africa,2023-09-17,0.0,11.0
South Sudan,2023-09-17,0.0,1.0
Sri Lanka,2023-09-17,0.0,2.0
Sudan,2023-09-17,0.0,2.0
Sweden,2023-09-17,0.0,2.0
Switzerland,2023-09-17,0.0,5.0
Tajikistan,2023-09-17,0.0,1.0
Thailand,2023-09-17,0.0,7.0
Togo,2023-09-17,0.0,12.0
Trinidad and Tobago,2023-09-17,0.0,3.0
Tunisia,2023-09-17,0.0,1.0
Turkey,2023-09-17,0.0,1.0
Tuvalu,2023-09-17,0.0,1.0
Uganda,2023-09-17,0.0,1.0
United Arab Emirates,2023-09-17,0.0,8.0
United Kingdom,2023-09-17,0.0,16.0
United States,2023-09-17,0.0,112.0
"Venezuela, Bolivarian Republic of",2023-09-17,0.0,777.0
Viet Nam,2023-09-17,0.0,4.0
Yemen,2023-09-17,0.0,7.0
Zimbabwe,2023-09-17,0.0,4.0
Afghanistan,2023-09-18,0.0,4.0
Albania,2023-09-18,0.0,1.0
Algeria,2023-09-18,0.0,1.0
Andorra,2023-09-18,0.0,3.0
Angola,2023-09-18,0.0,7.0
Armenia,2023-09-18,0.0,1.0
Australia,2023-09-18,0.0,21.0
Austria,2023-09-18,0.0,1.0
Azerbaijan,2023-09-18,0.0,1.0
Bahamas,2023-09-18,0.0,1.0
Bahrain,2023-09-18,0.0,2.0
Barbados,2023-09-18,0.0,2.0
Belgium,2023-09-18,0.0,9.0
Belize,2023-09-18,0.0,3.0
Benin,2023-09-18,0.0,15.0
"Bonaire, Sint Eustatius and Saba",2023-09-18,0.0,2.0
Bosnia and Herzegovina,2023-09-18,0.0,1.0
Bulgaria,2023-09-18,0.0,2.0
Burkina Faso,2023-09-18,0.0,11.0
Cambodia,2023-09-18,0.0,1.0
Cameroon,2023-09-18,0.0,19.0
Canada,2023-09-18,0.0,13.0
Cayman Islands,2023-09-18,0.0,1.0
Chad,2023-09-18,0.0,4.0
China,2023-09-18,0.0,6.0
Congo,2023-09-18,0.0,1.0
"Congo, The Democratic Republic of the",2023-09-18,0.0,38.0
Costa Rica,2023-09-18,0.0,226.0
Croatia,2023-09-18,0.0,2.0
Cuba,2023-09-18,0.0,13.0
Czechia,2023-09-18,0.0,2.0
Côte d'Ivoire,2023-09-18,0.0,16.0
Denmark,2023-09-18,0.0,2.0
Djibouti,2023-09-18,0.0,1.0
Ecuador,2023-09-18,0.0,355.0
Egypt,2023-09-18,0.0,28.0
El Salvador,2023-09-18,0.0,87.0
Equatorial Guinea,2023-09-18,0.0,1.0
Error: ,2023-09-18,0.0,370.0
Error: 'NoneType' object has no attribute 'name',2023-09-18,0.0,6.0
Error: (0) Could not interpret numbers after plus-sign.,2023-09-18,0.0,31.0
Falkland Islands (Malvinas),2023-09-18,0.0,1.0
France,2023-09-18,0.0,38.0
Gabon,2023-09-18,0.0,3.0
Gambia,2023-09-18,0.0,1.0
Germany,2023-09-18,0.0,34.0
Ghana,2023-09-18,0.0,5.0
Greece,2023-09-18,0.0,4.0
Guadeloupe,2023-09-18,0.0,1.0
Guatemala,2023-09-18,0.0,75.0
Guinea,2023-09-18,0.0,3.0
Guyana,2023-09-18,0.0,2.0
Haiti,2023-09-18,0.0,9.0
Hong Kong,2023-09-18,0.0,2.0
Hungary,2023-09-18,0.0,5.0
India,2023-09-18,0.0,44.0
Indonesia,2023-09-18,0.0,26.0
"Iran, Islamic Republic of",2023-09-18,0.0,8.0
Ireland,2023-09-18,0.0,6.0
Israel,2023-09-18,0.0,65.0
Jamaica,2023-09-18,0.0,2.0
Japan,2023-09-18,0.0,3.0
Kazakhstan,2023-09-18,0.0,3.0
"Korea, Republic of",2023-09-18,0.0,3.0
Kyrgyzstan,2023-09-18,0.0,1.0
Lebanon,2023-09-18,0.0,2.0
Lithuania,2023-09-18,0.0,1.0
Luxembourg,2023-09-18,0.0,1.0
Macao,2023-09-18,0.0,1.0
Malaysia,2023-09-18,0.0,20.0
Maldives,2023-09-18,0.0,1.0
Mali,2023-09-18,0.0,6.0
Malta,2023-09-18,0.0,1.0
Monaco,2023-09-18,0.0,1.0
Morocco,2023-09-18,0.0,4659.0
Mozambique,2023-09-18,0.0,3.0
Myanmar,2023-09-18,0.0,3.0
Netherlands,2023-09-18,0.0,14.0
New Caledonia,2023-09-18,0.0,2.0
New Zealand,2023-09-18,0.0,9.0
Nicaragua,2023-09-18,0.0,50.0
Niger,2023-09-18,0.0,3.0
Nigeria,2023-09-18,0.0,6.0
Norfolk Island,2023-09-18,0.0,1.0
Norway,2023-09-18,0.0,1.0
Oman,2023-09-18,0.0,3.0
Pakistan,2023-09-18,0.0,14.0
Palau,2023-09-18,0.0,1.0
"Palestine, State of",2023-09-18,0.0,1.0
Papua New Guinea,2023-09-18,0.0,1.0
Philippines,2023-09-18,0.0,14.0
Poland,2023-09-18,0.0,3.0
Portugal,2023-09-18,0.0,17.0
Puerto Rico,2023-09-18,0.0,8.0
Qatar,2023-09-18,0.0,2.0
Romania,2023-09-18,0.0,4.0
Russian Federation,2023-09-18,0.0,20.0
Rwanda,2023-09-18,0.0,1.0
San Marino,2023-09-18,0.0,1.0
Saudi Arabia,2023-09-18,0.0,3.0
Senegal,2023-09-18,0.0,5.0
Seychelles,2023-09-18,0.0,1.0
Singapore,2023-09-18,0.0,11.0
Sint Maarten (Dutch part),2023-09-18,0.0,1.0
Solomon Islands,2023-09-18,0.0,1.0
South Africa,2023-09-18,0.0,17.0
South Sudan,2023-09-18,0.0,1.0
Sri Lanka,2023-09-18,0.0,3.0
Sudan,2023-09-18,0.0,2.0
Suriname,2023-09-18,0.0,2.0
Sweden,2023-09-18,0.0,3.0
Switzerland,2023-09-18,0.0,9.0
"Taiwan, Province of China",2023-09-18,0.0,1.0
Thailand,2023-09-18,0.0,3.0
Togo,2023-09-18,0.0,26.0
Trinidad and Tobago,2023-09-18,0.0,3.0
Tunisia,2023-09-18,0.0,2.0
Turkey,2023-09-18,0.0,5.0
Tuvalu,2023-09-18,0.0,1.0
Ukraine,2023-09-18,0.0,1.0
United Arab Emirates,2023-09-18,0.0,5.0
"Venezuela, Bolivarian Republic of",2023-09-18,0.0,1144.0
Viet Nam,2023-09-18,0.0,3.0
Yemen,2023-09-18,0.0,8.0
Zimbabwe,2023-09-18,0.0,4.0
