date,country,cost,expected_average_income,cost_type,labels
2023-09-19,Oman,0.029312,,,09-19
2023-09-19,Pakistan,0.17920691666666666,,,09-19
2023-09-19,Panama,7.535403613492063,2.498449166666668,income,09-19
2023-09-19,Papua New Guinea,0.07420091666666667,,,09-19
2023-09-19,Paraguay,32.17575453599773,5.792315833333335,income,09-19
2023-09-19,Peru,11.010898137407882,4.800424583333335,income,09-19
2023-09-19,Philippines,0.47950471666666666,0.1029333333333333,income,09-19
2023-09-19,Poland,0.08589091666666668,0.1029333333333333,income,09-19
2023-09-19,Portugal,0.7777027333333334,0.1029333333333333,income,09-19
2023-09-19,Puerto Rico,0.27288409999999996,0.2058666666666666,income,09-19
2023-09-19,Qatar,0.0218,0.0,income,09-19
2023-09-19,Romania,0.22024429081632654,0.1029333333333333,income,09-19
2023-09-19,Russian Federation,0.5105705500000001,0.1684245833333333,income,09-19
2023-09-19,Saint Lucia,0.05031513333333333,,,09-19
2023-09-19,Saint Vincent and the Grenadines,0.28853789160997734,,,09-19
2023-09-19,Samoa,0.05806778333333333,,,09-19
2023-09-19,San Marino,0.03200253333333333,,,09-19
2023-09-19,Saudi Arabia,0.06947778333333333,0.1029333333333333,income,09-19
2023-09-19,Senegal,0.10968335,,,09-19
2023-09-19,Singapore,0.35276191848072563,0.1029333333333333,income,09-19
2023-09-19,Sint Maarten (Dutch part),0.03476535,,,09-19
2023-09-19,Solomon Islands,0.031,,,09-19
2023-09-19,Somalia,0.03794178333333333,,,09-19
2023-09-19,South Africa,0.6596631666666667,0.8234666666666667,income,09-19
2023-09-19,South Sudan,0.14737561666666665,,,09-19
2023-09-19,Spain,53.64134337284581,10.508463333333331,income,09-19
2023-09-19,Sri Lanka,0.1743631044217687,,,09-19
2023-09-19,Sudan,0.08803269999999999,,,09-19
2023-09-19,Switzerland,0.39225895,0.4772245833333333,income,09-19
2023-09-19,Taiwan,0.0336128,,,09-19
2023-09-19,Tajikistan,0.05442735,,,09-19
2023-09-19,Thailand,0.2172674,,,09-19
2023-09-19,Togo,0.6185183166666667,,,09-19
2023-09-19,Trinidad and Tobago,0.12110745,,,09-19
2023-09-19,Turkey,0.09074361666666667,,,09-19
2023-09-19,Turks and Caicos Islands,0.11174,,,09-19
2023-09-19,Tuvalu,0.05610518015873016,,,09-19
2023-09-19,Ukraine,0.09464539999999999,0.1029333333333333,income,09-19
2023-09-19,United Arab Emirates,0.030432273129251702,0.1029333333333333,income,09-19
2023-09-19,United Kingdom,1.3375705400226758,1.749866666666667,income,09-19
2023-09-19,United States,11.571079989413265,11.079357916666664,income,09-19
2023-09-19,Uruguay,68.98511655232426,16.581530000000004,income,09-19
2023-09-19,Vanuatu,0.03485378333333333,,,09-19
2023-09-19,Venezuela,64.6575539728458,5.623891250000002,income,09-19
2023-09-19,Viet Nam,0.10393085204081633,,,09-19
2023-09-19,Yemen,0.42814961666666673,,,09-19
2023-09-19,Zimbabwe,0.20555,,,09-19
2023-09-20,Afghanistan,0.2839182166666667,0.1309825,income,09-20
2023-09-20,Albania,0.031,,,09-20
2023-09-20,Algeria,0.30470848333333334,,,09-20
2023-09-20,Andorra,0.13630691666666667,0.1029333333333333,income,09-20
2023-09-20,Angola,0.11238513333333333,0.3088,income,09-20
2023-09-20,Antigua and Barbuda,0.05953978333333333,,,09-20
2023-09-20,Argentina,538.5185598812533,248.18573208333336,income,09-20
2023-09-20,Armenia,0.031,,,09-20
2023-09-20,Australia,0.5063306833333333,0.3087999999999999,income,09-20
2023-09-20,Austria,0.07090896666666667,0.1029333333333333,income,09-20
2023-09-20,Azerbaijan,0.031,,,09-20
2023-09-20,Bangladesh,0.09689156666666666,,,09-20
2023-09-20,Belgium,0.22793318333333334,0.1029333333333333,income,09-20
2023-09-20,Belize,0.13071048333333332,,,09-20
2023-09-20,Benin,0.6789280333333333,,,09-20
2023-09-20,Bermuda,0.12097749999999999,,,09-20
2023-09-20,Bolivia,9.219094008049886,1.8528,income,09-20
2023-09-20,Bonaire,0.25062643333333334,,,09-20
2023-09-20,Bosnia and Herzegovina,0.03683735,,,09-20
2023-09-20,Brazil,30.410929692928004,12.660799999999997,income,09-20
2023-09-20,Bulgaria,0.048012700000000005,,,09-20
2023-09-20,Burkina Faso,0.47850678321995466,,,09-20
2023-09-20,Cameroon,0.7458258333333333,0.1029333333333333,income,09-20
2023-09-20,Canada,0.8776733358276645,0.9264,income,09-20
2023-09-20,Chad,0.13603113333333333,,,09-20
2023-09-20,Chile,94.4178150274983,46.61001416666667,income,09-20
2023-09-20,China,0.17240526666666667,0.1029333333333333,income,09-20
2023-09-20,Colombia,30.518673225899096,16.534824583333332,income,09-20
2023-09-20,Congo,2.510053375170068,0.0,income,09-20
2023-09-20,Cook Islands,0.0224,,,09-20
2023-09-20,Costa Rica,12.13666666972789,2.7792000000000003,income,09-20
2023-09-20,Croatia,0.07406399999999999,,,09-20
2023-09-20,Cuba,0.49200084111394554,0.1684245833333333,income,09-20
2023-09-20,Curaçao,0.21123583333333334,0.1029333333333333,income,09-20
2023-09-20,Czechia,0.030259566666666668,,,09-20
2023-09-20,Côte d'Ivoire,0.6387486477324262,0.1684245833333333,income,09-20
2023-09-20,Denmark,0.03303578333333333,0.1029333333333333,income,09-20
2023-09-20,Dominican Republic,5.913013521655328,1.2352,income,09-20
2023-09-20,Ecuador,15.261904647052154,2.0212245833333333,income,09-20
2023-09-20,Egypt,2.022063252083333,,,09-20
2023-09-20,El Salvador,4.435955699659864,1.1322666666666668,income,09-20
2023-09-20,Equatorial Guinea,0.07690578333333334,,,09-20
2023-09-20,Error: ,6.042274519718821,4.079761666666668,income,09-20
2023-09-20,Error: 'NoneType' object has no attribute 'name',0.0079314,,,09-20
2023-09-20,Error: (0) Could not interpret numbers after plus-sign.,0.6703881397959183,0.6175999999999999,income,09-20
2023-09-20,Estonia,0.050879350000000004,,,09-20
2023-09-20,Eswatini,0.040340266666666666,,,09-20
2023-09-20,Faroe Islands,0.031881566666666666,,,09-20
2023-09-20,Finland,0.09931313333333333,,,09-20
2023-09-20,France,3.9228121318594105,0.5801579166666667,income,09-20
2023-09-20,Gabon,0.13825335,,,09-20
2023-09-20,Georgia,0.031,,,09-20
2023-09-20,Germany,3.0485864333333335,0.3088,income,09-20
2023-09-20,Ghana,0.18384,,,09-20
2023-09-20,Greece,0.21469491666666668,,,09-20
2023-09-20,Guatemala,4.120038716737528,0.3088,income,09-20
2023-09-20,Guinea,0.15016578333333333,,,09-20
2023-09-20,Guyana,0.12735534999999998,,,09-20
2023-09-20,Haiti,0.13790913333333332,,,09-20
2023-09-20,Honduras,3.8117445469387756,0.3088,income,09-20
2023-09-20,Hong Kong,0.026249783333333332,,,09-20
2023-09-20,Hungary,0.18336035,,,09-20
2023-09-20,India,0.37854955653344674,,,09-20
2023-09-20,Indonesia,3.188112881358277,0.4117333333333333,income,09-20
2023-09-20,Iran,0.09986783333333334,0.06549125,income,09-20
2023-09-20,Ireland,0.08871048333333333,,,09-20
2023-09-20,Israel,1.8333239080498867,1.4036245833333332,income,09-20
2023-09-20,Italy,3.7858344,1.4036245833333332,income,09-20
2023-09-20,Jamaica,0.04472556666666666,,,09-20
2023-09-20,Japan,0.4080996166666667,,,09-20
2023-09-20,Jordan,0.07306205,0.1029333333333333,income,09-20
2023-09-20,Kazakhstan,0.2995199452380952,,,09-20
2023-09-20,Kenya,0.036893999999999996,,,09-20
2023-09-20,Korea,0.14324831666666668,,,09-20
2023-09-20,Kyrgyzstan,0.043008497916666666,,,09-20
2023-09-20,Lao People's Democratic Republic,0.0224,,,09-20
2023-09-20,Latvia,0.031612,,,09-20
2023-09-20,Lebanon,0.027271566666666667,,,09-20
2023-09-20,Libya,0.0795,,,09-20
2023-09-20,Luxembourg,0.1160587,0.06549125,income,09-20
2023-09-20,Malaysia,0.9874836199030612,0.3368491666666667,income,09-20
2023-09-20,Mali,0.087012,,,09-20
2023-09-20,Malta,0.03244413333333333,0.1029333333333333,income,09-20
2023-09-20,Martinique,0.19463840833333332,,,09-20
2023-09-20,Mexico,18.179339310282426,13.437431666666669,income,09-20
2023-09-20,Moldova,0.04691735,,,09-20
2023-09-20,Morocco,260.2959891987954,0.2058666666666666,income,09-20
2023-09-20,Mozambique,0.0726,0.0,income,09-20
2023-09-20,Myanmar,0.20550151666666666,0.1029333333333333,income,09-20
2023-09-20,Nepal,0.08933756666666667,,,09-20
2023-09-20,Netherlands,1.1340643666666665,0.1029333333333333,income,09-20
2023-09-20,New Zealand,0.7309921666666667,0.3088,income,09-20
2023-09-20,Nicaragua,2.038951497278912,0.0,income,09-20
2023-09-20,Niger,0.6504776666666667,0.1029333333333333,income,09-20
2023-09-20,Nigeria,0.24309054965238094,,,09-20
2023-09-20,Niue,0.15022404387755103,,,09-20
2023-09-20,Norfolk Island,0.0327467,,,09-20
2023-09-20,North Macedonia,0.0440407,,,09-20
2023-09-20,Norway,0.1402288,,,09-20
2023-09-20,Oman,0.06154356666666667,,,09-20
2023-09-20,Pakistan,0.29830955000000003,,,09-20
2023-09-20,Palau,0.029897783333333334,,,09-20
2023-09-20,Palestine,0.05550013333333333,,,09-20
2023-09-20,Panama,7.407836474036281,2.601382500000001,income,09-20
2023-09-20,Paraguay,30.77784941816893,6.306982500000002,income,09-20
2023-09-20,Peru,10.477931949050454,4.9033579166666685,income,09-20
2023-09-20,Philippines,0.2108156,0.1029333333333333,income,09-20
2023-09-20,Poland,0.14006248333333335,0.1029333333333333,income,09-20
2023-09-20,Portugal,0.8327365954648526,0.1029333333333333,income,09-20
2023-09-20,Puerto Rico,0.40170101666666663,0.2058666666666666,income,09-20
2023-09-20,Qatar,0.02778535,0.0,income,09-20
2023-09-20,Romania,0.12622763333333334,0.1029333333333333,income,09-20
2023-09-20,Russian Federation,0.8780553925170068,0.1684245833333333,income,09-20
2023-09-20,Saint Vincent and the Grenadines,0.1441854126984127,,,09-20
2023-09-20,Samoa,0.02873935,,,09-20
2023-09-20,Saudi Arabia,0.04507735,0.1029333333333333,income,09-20
2023-09-20,Senegal,0.0726,,,09-20
2023-09-20,Singapore,0.4642424333333333,0.1029333333333333,income,09-20
2023-09-20,Somalia,0.07717091666666666,,,09-20
2023-09-20,South Africa,0.6664597232426304,0.9264,income,09-20
2023-09-20,South Sudan,0.08744778333333333,,,09-20
2023-09-20,Spain,49.57445124671338,10.920196666666667,income,09-20
2023-09-20,Sri Lanka,0.11319905170068026,,,09-20
2023-09-20,Sudan,0.0363,,,09-20
2023-09-20,Sweden,0.14025048333333334,0.1684245833333333,income,09-20
2023-09-20,Switzerland,0.28739203333333335,0.4772245833333333,income,09-20
2023-09-20,Thailand,0.11149805,,,09-20
2023-09-20,Togo,0.7755083666666667,,,09-20
2023-09-20,Tokelau,0.08629178333333334,,,09-20
2023-09-20,Trinidad and Tobago,0.1258081,,,09-20
2023-09-20,Tunisia,0.08311778333333333,,,09-20
2023-09-20,Turkey,0.16620353333333332,,,09-20
2023-09-20,Tuvalu,0.05154578333333333,,,09-20
2023-09-20,Ukraine,0.03398935,0.1029333333333333,income,09-20
2023-09-20,United Arab Emirates,0.33649969829931975,0.2058666666666666,income,09-20
2023-09-20,United Kingdom,1.3005480333333335,2.0586666666666664,income,09-20
2023-09-20,United States,11.533741714775056,11.594024583333333,income,09-20
2023-09-20,Uruguay,59.42061662029479,17.610863333333338,income,09-20
2023-09-20,Venezuela,61.85059695911202,5.726824583333335,income,09-20
2023-09-20,Viet Nam,0.08214339999999999,,,09-20
2023-09-20,Yemen,0.1602596,,,09-20
2023-09-20,Zimbabwe,0.30652691666666665,,,09-20
2023-09-21,Afghanistan,0.5780069155328799,0.1309825,income,09-21
2023-09-21,Algeria,0.16128535,,,09-21
2023-09-21,Andorra,0.03329335,0.1029333333333333,income,09-21
2023-09-21,Angola,0.13399265,0.3088,income,09-21
2023-09-21,Antigua and Barbuda,0.06380378333333334,,,09-21
2023-09-21,Argentina,449.9971320800512,249.3365254166667,income,09-21
2023-09-21,Australia,0.6570202666666667,0.3087999999999999,income,09-21
2023-09-21,Austria,0.11990583333333335,0.1029333333333333,income,09-21
2023-09-21,Azerbaijan,0.031,,,09-21
2023-09-21,Bangladesh,0.09866556666666666,,,09-21
2023-09-21,Belgium,0.20486275,0.1029333333333333,income,09-21
2023-09-21,Belize,0.14423302346938774,,,09-21
2023-09-21,Benin,0.31635935,,,09-21
2023-09-21,Bermuda,0.08887978333333332,,,09-21
2023-09-21,Bolivia,7.292656160430838,1.8528,income,09-21
2023-09-21,Bonaire,0.10829205,,,09-21
2023-09-21,Brazil,33.10919028548753,13.278399999999996,income,09-21
2023-09-21,Bulgaria,0.03401178333333333,,,09-21
2023-09-21,Burkina Faso,0.4668131833333333,,,09-21
2023-09-21,Cabo Verde,0.043802933333333335,0.0,income,09-21
2023-09-21,Cameroon,0.5029038833333334,0.1029333333333333,income,09-21
2023-09-21,Canada,1.11720065,0.9264,income,09-21
2023-09-21,Cayman Islands,0.0423,,,09-21
2023-09-21,Chad,0.20082561655328798,,,09-21
2023-09-21,Chile,95.29411045447563,48.66868083333334,income,09-21
2023-09-21,China,0.12174318333333334,0.1029333333333333,income,09-21
2023-09-21,Colombia,26.681327870379818,17.04949125,income,09-21
2023-09-21,Congo,1.9908510986394559,0.0,income,09-21
2023-09-21,Costa Rica,10.726704941227323,2.7792000000000003,income,09-21
2023-09-21,Croatia,0.10167383333333334,,,09-21
2023-09-21,Cuba,0.5589161060232426,0.1684245833333333,income,09-21
2023-09-21,Curaçao,0.0846,0.1029333333333333,income,09-21
2023-09-21,Czechia,0.08428491666666668,,,09-21
2023-09-21,Côte d'Ivoire,0.8968676666666666,0.1684245833333333,income,09-21
2023-09-21,Denmark,0.10697014365079364,0.1029333333333333,income,09-21
2023-09-21,Dominican Republic,6.681704381405895,1.2352,income,09-21
2023-09-21,Ecuador,16.68662517573696,2.0212245833333333,income,09-21
2023-09-21,Egypt,2.1970585166666665,,,09-21
2023-09-21,El Salvador,3.8307656333333333,1.1322666666666668,income,09-21
2023-09-21,Equatorial Guinea,0.0363,,,09-21
2023-09-21,Error: ,6.095242979450114,4.079761666666668,income,09-21
2023-09-21,Error: 'NoneType' object has no attribute 'name',0.022750966666666667,,,09-21
2023-09-21,Error: (0) Could not interpret numbers after plus-sign.,0.6757701848072564,0.6175999999999999,income,09-21
2023-09-21,Estonia,0.03331178333333333,,,09-21
2023-09-21,Finland,0.06417691666666667,,,09-21
2023-09-21,France,2.27250400170068,0.5801579166666667,income,09-21
2023-09-21,French Guiana,0.28447042857142857,,,09-21
2023-09-21,Gabon,0.16643691916099773,,,09-21
2023-09-21,Germany,3.2346339,0.3088,income,09-21
2023-09-21,Greece,0.19313788333333332,,,09-21
2023-09-21,Grenada,0.04482578333333333,,,09-21
2023-09-21,Guadeloupe,0.048691349999999994,,,09-21
2023-09-21,Guam,0.03893961666666666,,,09-21
2023-09-21,Guatemala,4.49369940260771,0.5146666666666667,income,09-21
2023-09-21,Guinea,0.1812,,,09-21
2023-09-21,Guyana,0.08603378333333332,,,09-21
2023-09-21,Haiti,0.04505956666666666,,,09-21
2023-09-21,Honduras,2.92640797845805,0.3088,income,09-21
2023-09-21,Hungary,0.231799425,,,09-21
2023-09-21,Iceland,0.031,,,09-21
2023-09-21,India,0.47255006378968256,,,09-21
2023-09-21,Indonesia,1.580079775807823,0.4117333333333333,income,09-21
2023-09-21,Iran,0.10179961666666666,0.06549125,income,09-21
2023-09-21,Ireland,0.18229501666666664,,,09-21
2023-09-21,Israel,1.6881073166666667,1.4036245833333332,income,09-21
2023-09-21,Italy,2.703197266666667,1.4036245833333332,income,09-21
2023-09-21,Jamaica,0.11564253333333332,,,09-21
2023-09-21,Japan,0.0718267,,,09-21
2023-09-21,Jordan,0.029612,0.1029333333333333,income,09-21
2023-09-21,Kazakhstan,0.1078089,,,09-21
2023-09-21,Korea,0.07854404999999999,,,09-21
2023-09-21,Kuwait,0.044494,,,09-21
2023-09-21,Lebanon,0.05929513333333333,,,09-21
2023-09-21,Luxembourg,0.01691735,0.06549125,income,09-21
2023-09-21,Madagascar,0.04962378333333333,,,09-21
2023-09-21,Malaysia,1.0126123746740363,0.3368491666666667,income,09-21
2023-09-21,Maldives,0.0658747,,,09-21
2023-09-21,Mali,0.07588335,,,09-21
2023-09-21,Malta,0.09073244999999999,0.1029333333333333,income,09-21
2023-09-21,Martinique,0.084402,,,09-21
2023-09-21,Mauritania,0.03777,,,09-21
2023-09-21,Mexico,17.215568181623585,13.643298333333336,income,09-21
2023-09-21,Micronesia,0.03247613333333333,,,09-21
2023-09-21,Moldova,0.0345587,,,09-21
2023-09-21,Monaco,0.05132626666666667,,,09-21
2023-09-21,Montenegro,0.035997133333333334,,,09-21
2023-09-21,Morocco,251.20609772434807,0.2058666666666666,income,09-21
2023-09-21,Mozambique,0.074424,0.0,income,09-21
2023-09-21,Myanmar,0.1753794,0.1029333333333333,income,09-21
2023-09-21,Netherlands,1.03698325,0.1029333333333333,income,09-21
2023-09-21,New Zealand,0.3965175828373016,0.3088,income,09-21
2023-09-21,Nicaragua,2.229461966213152,0.0,income,09-21
2023-09-21,Niger,0.03769578333333334,0.1029333333333333,income,09-21
2023-09-21,Nigeria,0.30182948764172335,,,09-21
2023-09-21,Niue,0.03128935,,,09-21
2023-09-21,Norfolk Island,0.0638307,,,09-21
2023-09-21,Norway,0.08182135,,,09-21
2023-09-21,Oman,0.0218,,,09-21
2023-09-21,Pakistan,0.23773374791666668,,,09-21
2023-09-21,Palau,0.029763783333333335,,,09-21
2023-09-21,Palestine,0.025612133333333332,,,09-21
2023-09-21,Panama,6.77108502172619,2.601382500000001,income,09-21
2023-09-21,Papua New Guinea,0.03328935,,,09-21
2023-09-21,Paraguay,27.665057278925737,6.306982500000002,income,09-21
2023-09-21,Peru,8.73975895521542,4.9033579166666685,income,09-21
2023-09-21,Philippines,0.5862406797052154,0.1029333333333333,income,09-21
2023-09-21,Poland,0.12420983333333334,0.1029333333333333,income,09-21
2023-09-21,Portugal,0.6457471666666666,0.1029333333333333,income,09-21
2023-09-21,Puerto Rico,0.6716715185941042,0.2058666666666666,income,09-21
2023-09-21,Qatar,0.049855133333333336,0.0,income,09-21
2023-09-21,Romania,0.06612156666666666,0.1029333333333333,income,09-21
2023-09-21,Russian Federation,1.3975980339143992,0.1684245833333333,income,09-21
2023-09-21,Saint Pierre and Miquelon,0.05756535,,,09-21
2023-09-21,Saint Vincent and the Grenadines,0.05801113333333333,,,09-21
2023-09-21,Samoa,0.10517257426303855,,,09-21
2023-09-21,San Marino,0.09522934999999999,,,09-21
2023-09-21,Saudi Arabia,0.074008,0.1029333333333333,income,09-21
2023-09-21,Senegal,0.23464405,,,09-21
2023-09-21,Singapore,0.3866519,0.1029333333333333,income,09-21
2023-09-21,Sint Maarten (Dutch part),0.039733783333333335,,,09-21
2023-09-21,Slovenia,0.04566178333333333,,,09-21
2023-09-21,Solomon Islands,0.03300535,,,09-21
2023-09-21,South Africa,0.5329735,0.9264,income,09-21
2023-09-21,South Sudan,0.08295543333333333,,,09-21
2023-09-21,Spain,53.659186175113376,11.64073,income,09-21
2023-09-21,Sri Lanka,0.5216757973922903,,,09-21
2023-09-21,Sudan,0.1452,,,09-21
2023-09-21,Suriname,0.11911871666666667,,,09-21
2023-09-21,Sweden,0.2729896666666667,0.1684245833333333,income,09-21
2023-09-21,Switzerland,0.20612940000000002,0.4772245833333333,income,09-21
2023-09-21,Taiwan,0.0224,,,09-21
2023-09-21,Thailand,0.3247468333333333,,,09-21
2023-09-21,Togo,0.38960891666666664,,,09-21
2023-09-21,Trinidad and Tobago,0.1455828,,,09-21
2023-09-21,Turkey,0.08314096666666668,,,09-21
2023-09-21,Tuvalu,0.06915295113378685,,,09-21
2023-09-21,Ukraine,0.03759335,0.1029333333333333,income,09-21
2023-09-21,United Arab Emirates,0.0752507,0.2058666666666666,income,09-21
2023-09-21,United Kingdom,1.3050066166666667,2.264533333333333,income,09-21
2023-09-21,United States,10.870504338548752,12.21162458333333,income,09-21
2023-09-21,Uruguay,53.867297161476756,18.125530000000005,income,09-21
2023-09-21,Vanuatu,0.0384327,,,09-21
2023-09-21,Venezuela,61.17417649400226,5.829757916666669,income,09-21
2023-09-21,Viet Nam,0.18855679217687074,,,09-21
2023-09-21,Yemen,0.20529626666666667,,,09-21
2023-09-21,Zimbabwe,0.32962756666666665,,,09-21
2023-09-22,Afghanistan,0.3102571925170068,0.1309825,income,09-22
2023-09-22,Albania,0.0347844,,,09-22
